family,model_label,assay_id,split,evaluated_rows,train_rows,test_rows,spearman,pearson,rmse,mae
plm_zeroshot_v2,zeroshot:ESM2-3B,YAP1_HUMAN_Araya_2012,low_to_high_k2,0.0,10075.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM2-3B,YAP1_HUMAN_Araya_2012,seen_marginal_unseen_combo,8669.0,362.0,8669.0,0.3896075270875495,0.2802914561073028,12.403396335942276,11.217068877548533
plm_zeroshot_v2,zeroshot:ESM2-3B,YAP1_HUMAN_Araya_2012,epistasis_enriched,1734.0,362.0,1734.0,0.2676486874286115,0.1335729239673865,12.390741159228536,11.249409730473962
plm_zeroshot_v2,zeroshot:ESM2-3B,YAP1_HUMAN_Araya_2012,distance_controlled,0.0,362.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,A4_HUMAN_Seuma_2022,random,1482.0,11848.0,1482.0,0.3279895599483382,0.3383841482102712,15.35427963281092,14.716474987638914
plm_zeroshot_v2,zeroshot:ESM1v-1,A4_HUMAN_Seuma_2022,single_to_multi,14015.0,796.0,14015.0,0.2994337777819013,0.3161780612063059,15.513669443145137,14.8748208072633
plm_zeroshot_v2,zeroshot:ESM1v-1,A4_HUMAN_Seuma_2022,low_to_high_k1,14015.0,796.0,14015.0,0.2994337777819013,0.3161780612063059,15.513669443145137,14.8748208072633
plm_zeroshot_v2,zeroshot:ESM1v-1,A4_HUMAN_Seuma_2022,low_to_high_k2,0.0,14811.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,A4_HUMAN_Seuma_2022,seen_marginal_unseen_combo,14015.0,796.0,14015.0,0.2994337777819013,0.3161780612063059,15.513669443145137,14.8748208072633
plm_zeroshot_v2,zeroshot:ESM1v-1,A4_HUMAN_Seuma_2022,epistasis_enriched,2803.0,796.0,2803.0,0.1156413776873792,0.1268230586574702,16.172762819181425,15.46099673293544
plm_zeroshot_v2,zeroshot:ESM1v-1,A4_HUMAN_Seuma_2022,distance_controlled,0.0,796.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,CAPSD_AAV2S_Sinai_2021,random,4234.0,33862.0,4234.0,0.2002141825560625,0.2310430784446614,3.146577629096836,2.590792412165608
plm_zeroshot_v2,zeroshot:ESM1v-1,CAPSD_AAV2S_Sinai_2021,single_to_multi,41796.0,532.0,41796.0,0.1959182432360022,0.2357921786971081,3.166926961876348,2.61631207944865
plm_zeroshot_v2,zeroshot:ESM1v-1,CAPSD_AAV2S_Sinai_2021,low_to_high_k1,41796.0,532.0,41796.0,0.1959182432360022,0.2357921786971081,3.166926961876348,2.61631207944865
plm_zeroshot_v2,zeroshot:ESM1v-1,CAPSD_AAV2S_Sinai_2021,low_to_high_k2,30963.0,11365.0,30963.0,0.2785054000371077,0.3157539526096454,2.9987364234462905,2.454929202176552
plm_zeroshot_v2,zeroshot:ESM1v-1,CAPSD_AAV2S_Sinai_2021,seen_marginal_unseen_combo,41796.0,532.0,41796.0,0.1959182432360022,0.2357921786971081,3.166926961876348,2.61631207944865
plm_zeroshot_v2,zeroshot:ESM1v-1,CAPSD_AAV2S_Sinai_2021,epistasis_enriched,8360.0,532.0,8360.0,0.4043149220413723,0.3998276863637976,2.693995793408164,2.168538855109192
plm_zeroshot_v2,zeroshot:ESM1v-1,CAPSD_AAV2S_Sinai_2021,distance_controlled,30963.0,532.0,30963.0,0.2785054000371077,0.3157539526096454,2.9987364234462905,2.454929202176552
plm_zeroshot_v2,zeroshot:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,random,2452.0,19612.0,2452.0,0.0811985780558331,0.0800884119804993,18485.96841973195,13487.296168522356
plm_zeroshot_v2,zeroshot:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,single_to_multi,23346.0,1169.0,23346.0,0.0645729680936099,0.0729896780932871,17731.280475270567,12640.663124883557
plm_zeroshot_v2,zeroshot:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k1,23346.0,1169.0,23346.0,0.0645729680936099,0.0729896780932871,17731.280475270567,12640.663124883557
plm_zeroshot_v2,zeroshot:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k2,13198.0,11317.0,13198.0,0.0533665606985482,0.0637023389492189,13905.10202390304,8349.957286147672
plm_zeroshot_v2,zeroshot:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,seen_marginal_unseen_combo,20212.0,1169.0,20212.0,0.0456583317092288,0.0521400126603641,18787.385779922693,14083.048271637024
plm_zeroshot_v2,zeroshot:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,epistasis_enriched,4043.0,1169.0,4043.0,0.0624824752330096,0.0732303947560081,12636.107706731736,7216.023026291446
plm_zeroshot_v2,zeroshot:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,distance_controlled,13198.0,1169.0,13198.0,0.0533665606985482,0.0637023389492189,13905.10202390304,8349.957286147672
plm_zeroshot_v2,zeroshot:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,random,5172.0,41371.0,5172.0,0.0901508274864563,0.1098287738846248,3.673703721739736,3.3110327164864746
plm_zeroshot_v2,zeroshot:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,single_to_multi,50630.0,1084.0,50630.0,0.0961479703984862,0.1195942604623092,3.63865552469872,3.270171415980846
plm_zeroshot_v2,zeroshot:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,low_to_high_k1,50630.0,1084.0,50630.0,0.0961479703984862,0.1195942604623092,3.63865552469872,3.270171415980846
plm_zeroshot_v2,zeroshot:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,low_to_high_k2,37853.0,13861.0,37853.0,0.0725772974118066,0.0917572060239696,3.573119874226481,3.1491111009998
plm_zeroshot_v2,zeroshot:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,seen_marginal_unseen_combo,42671.0,1084.0,42671.0,0.0806329138390703,0.1064597227379072,3.694641975920116,3.3472882436315645
plm_zeroshot_v2,zeroshot:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,epistasis_enriched,8535.0,1084.0,8535.0,0.0124449681709046,0.052025251240734,3.355603097349241,2.8458879461889257
plm_zeroshot_v2,zeroshot:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,distance_controlled,37853.0,1084.0,37853.0,0.0725772974118066,0.0917572060239696,3.573119874226481,3.1491111009998
plm_zeroshot_v2,zeroshot:ESM1v-1,GRB2_HUMAN_Faure_2021,random,6338.0,50692.0,6338.0,0.4470276790212955,0.4507675259554868,16.82345539888518,15.674425883768489
plm_zeroshot_v2,zeroshot:ESM1v-1,GRB2_HUMAN_Faure_2021,single_to_multi,62332.0,1034.0,62332.0,0.4462397385775484,0.4460452727872708,16.825406461311484,15.70520267755334
plm_zeroshot_v2,zeroshot:ESM1v-1,GRB2_HUMAN_Faure_2021,low_to_high_k1,62332.0,1034.0,62332.0,0.4462397385775484,0.4460452727872708,16.825406461311484,15.70520267755334
plm_zeroshot_v2,zeroshot:ESM1v-1,GRB2_HUMAN_Faure_2021,low_to_high_k2,0.0,63366.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,GRB2_HUMAN_Faure_2021,seen_marginal_unseen_combo,62189.0,1034.0,62189.0,0.4462368076265501,0.4460931015868759,16.82984177949347,15.709805166693156
plm_zeroshot_v2,zeroshot:ESM1v-1,GRB2_HUMAN_Faure_2021,epistasis_enriched,12438.0,1034.0,12438.0,0.3140334571722256,0.3600105084289043,19.7926304178463,18.833956098738696
plm_zeroshot_v2,zeroshot:ESM1v-1,GRB2_HUMAN_Faure_2021,distance_controlled,0.0,1034.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,random,49615.0,396909.0,49615.0,0.4139156873985593,0.4045577986196043,15.51032913314842,12.9329466852945
plm_zeroshot_v2,zeroshot:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,single_to_multi,495969.0,168.0,495969.0,0.4107921839544161,0.4042920714289398,15.537395283246344,12.98132460105461
plm_zeroshot_v2,zeroshot:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,low_to_high_k1,495969.0,168.0,495969.0,0.4107921839544161,0.4042920714289398,15.537395283246344,12.98132460105461
plm_zeroshot_v2,zeroshot:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,low_to_high_k2,494494.0,1643.0,494494.0,0.4098138708737119,0.4033746675397164,15.556445342693085,13.004082730515425
plm_zeroshot_v2,zeroshot:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,seen_marginal_unseen_combo,254614.0,168.0,254614.0,0.5718197391376457,0.5968489311594912,13.726181438340443,11.762613415720296
plm_zeroshot_v2,zeroshot:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,epistasis_enriched,50923.0,168.0,50923.0,0.7204359320043037,0.695366755684657,16.538665584283002,14.763393885084072
plm_zeroshot_v2,zeroshot:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,distance_controlled,494494.0,168.0,494494.0,0.4098138708737119,0.4033746675397164,15.556445342693085,13.004082730515425
plm_zeroshot_v2,zeroshot:ESM1v-1,PABP_YEAST_Melamed_2013,random,3772.0,30166.0,3772.0,0.6572740036107373,0.6376471039448451,11.333845552962268,10.317056474746952
plm_zeroshot_v2,zeroshot:ESM1v-1,PABP_YEAST_Melamed_2013,single_to_multi,36521.0,1187.0,36521.0,0.6617224079018019,0.640274077641645,11.413026577754495,10.394275470086567
plm_zeroshot_v2,zeroshot:ESM1v-1,PABP_YEAST_Melamed_2013,low_to_high_k1,36521.0,1187.0,36521.0,0.6617224079018019,0.640274077641645,11.413026577754495,10.394275470086567
plm_zeroshot_v2,zeroshot:ESM1v-1,PABP_YEAST_Melamed_2013,low_to_high_k2,0.0,37708.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,PABP_YEAST_Melamed_2013,seen_marginal_unseen_combo,36370.0,1187.0,36370.0,0.6620768895087848,0.6406285216981957,11.419369321122486,10.399075408527372
plm_zeroshot_v2,zeroshot:ESM1v-1,PABP_YEAST_Melamed_2013,epistasis_enriched,7274.0,1187.0,7274.0,0.570405664976242,0.5614775750475542,11.16267135113213,10.271784763204565
plm_zeroshot_v2,zeroshot:ESM1v-1,PABP_YEAST_Melamed_2013,distance_controlled,0.0,1187.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,PHOT_CHLRE_Chen_2023,random,16754.0,134023.0,16754.0,0.7563587698313342,0.7561249890515273,18.806540396100168,17.631113277251032
plm_zeroshot_v2,zeroshot:ESM1v-1,PHOT_CHLRE_Chen_2023,single_to_multi,165407.0,2122.0,165407.0,0.7545541422509191,0.7533963731488255,18.902504720992454,17.767046354994697
plm_zeroshot_v2,zeroshot:ESM1v-1,PHOT_CHLRE_Chen_2023,low_to_high_k1,165407.0,2122.0,165407.0,0.7545541422509191,0.7533963731488255,18.902504720992454,17.767046354994697
plm_zeroshot_v2,zeroshot:ESM1v-1,PHOT_CHLRE_Chen_2023,low_to_high_k2,165231.0,2298.0,165231.0,0.7541825368890659,0.7529626868288711,18.911092000845752,17.779507450150657
plm_zeroshot_v2,zeroshot:ESM1v-1,PHOT_CHLRE_Chen_2023,seen_marginal_unseen_combo,165407.0,2122.0,165407.0,0.7545541422509191,0.7533963731488255,18.902504720992454,17.767046354994697
plm_zeroshot_v2,zeroshot:ESM1v-1,PHOT_CHLRE_Chen_2023,epistasis_enriched,33082.0,2122.0,33082.0,0.7064940220469123,0.703492273352547,23.69580588101033,23.135696823188937
plm_zeroshot_v2,zeroshot:ESM1v-1,PHOT_CHLRE_Chen_2023,distance_controlled,165231.0,2122.0,165231.0,0.7541825368890659,0.7529626868288711,18.911092000845752,17.779507450150657
plm_zeroshot_v2,zeroshot:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,random,3351.0,26808.0,3351.0,-0.0038141055173904,-0.0116591633430445,7233.601030450053,6344.95222638674
plm_zeroshot_v2,zeroshot:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,single_to_multi,32309.0,1201.0,32309.0,-0.0100336666841418,-0.0215694697050298,7163.836767810321,6255.240688046194
plm_zeroshot_v2,zeroshot:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k1,32309.0,1201.0,32309.0,-0.0100336666841418,-0.0215694697050298,7163.836767810321,6255.240688046194
plm_zeroshot_v2,zeroshot:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k2,21049.0,12461.0,21049.0,-0.0147670556965123,-0.023625817554529,6856.810109307395,5866.858952977006
plm_zeroshot_v2,zeroshot:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,seen_marginal_unseen_combo,30587.0,1201.0,30587.0,-0.0096532441521484,-0.0221153391959155,7229.89849710197,6355.605022979673
plm_zeroshot_v2,zeroshot:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,epistasis_enriched,6118.0,1201.0,6118.0,-0.0159909246027929,-0.0152937351640455,6463.849886817945,5516.5984705939945
plm_zeroshot_v2,zeroshot:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,distance_controlled,21049.0,1201.0,21049.0,-0.0147670556965123,-0.023625817554529,6856.810109307395,5866.858952977006
plm_zeroshot_v2,zeroshot:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,random,2602.0,20809.0,2602.0,0.2165063170995818,0.2191816440874093,20.965466753194395,19.92213885912588
plm_zeroshot_v2,zeroshot:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,single_to_multi,22946.0,3066.0,22946.0,0.1584039731351068,0.1631090820283664,21.979752239659977,21.27326031877902
plm_zeroshot_v2,zeroshot:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,low_to_high_k1,22946.0,3066.0,22946.0,0.1584039731351068,0.1631090820283664,21.979752239659977,21.27326031877902
plm_zeroshot_v2,zeroshot:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,low_to_high_k2,0.0,26012.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,seen_marginal_unseen_combo,22214.0,3066.0,22214.0,0.1576208337580243,0.1641190520090252,22.12502313259082,21.43401070061865
plm_zeroshot_v2,zeroshot:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,epistasis_enriched,4443.0,3066.0,4443.0,0.1847966681579025,0.195081846380781,22.60913266151109,21.98618435835118
plm_zeroshot_v2,zeroshot:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,distance_controlled,0.0,3066.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,SPG1_STRSG_Olson_2014,random,53697.0,429569.0,53697.0,0.2423514543529049,0.2468687035271809,10.547423804316471,9.773798587254628
plm_zeroshot_v2,zeroshot:ESM1v-1,SPG1_STRSG_Olson_2014,single_to_multi,535917.0,1045.0,535917.0,0.2364497855110678,0.2409632675193787,10.544123404862075,9.768286874113263
plm_zeroshot_v2,zeroshot:ESM1v-1,SPG1_STRSG_Olson_2014,low_to_high_k1,535917.0,1045.0,535917.0,0.2364497855110678,0.2409632675193787,10.544123404862075,9.768286874113263
plm_zeroshot_v2,zeroshot:ESM1v-1,SPG1_STRSG_Olson_2014,low_to_high_k2,0.0,536962.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,SPG1_STRSG_Olson_2014,seen_marginal_unseen_combo,535917.0,1045.0,535917.0,0.2364497855110678,0.2409632675193787,10.544123404862075,9.768286874113263
plm_zeroshot_v2,zeroshot:ESM1v-1,SPG1_STRSG_Olson_2014,epistasis_enriched,107184.0,1045.0,107184.0,0.156378179528526,0.1424224461451674,9.8231722610575,9.11853507406469
plm_zeroshot_v2,zeroshot:ESM1v-1,SPG1_STRSG_Olson_2014,distance_controlled,0.0,1045.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,YAP1_HUMAN_Araya_2012,random,1008.0,8060.0,1008.0,0.2785135848867829,0.1453609390826056,18.59819082481253,17.493356958921765
plm_zeroshot_v2,zeroshot:ESM1v-1,YAP1_HUMAN_Araya_2012,single_to_multi,9713.0,362.0,9713.0,0.2843478912441756,0.1923064035588436,18.814245235176184,17.796094404229432
plm_zeroshot_v2,zeroshot:ESM1v-1,YAP1_HUMAN_Araya_2012,low_to_high_k1,9713.0,362.0,9713.0,0.2843478912441756,0.1923064035588436,18.814245235176184,17.796094404229432
plm_zeroshot_v2,zeroshot:ESM1v-1,YAP1_HUMAN_Araya_2012,low_to_high_k2,0.0,10075.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-1,YAP1_HUMAN_Araya_2012,seen_marginal_unseen_combo,8669.0,362.0,8669.0,0.2726883350317746,0.1780935155116798,18.2647418154805,17.262831699015692
plm_zeroshot_v2,zeroshot:ESM1v-1,YAP1_HUMAN_Araya_2012,epistasis_enriched,1734.0,362.0,1734.0,0.1208522321790381,0.0464905812978951,18.999590076760374,18.073430777883164
plm_zeroshot_v2,zeroshot:ESM1v-1,YAP1_HUMAN_Araya_2012,distance_controlled,0.0,362.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-2,A4_HUMAN_Seuma_2022,random,1482.0,11848.0,1482.0,0.381283529377486,0.3837128506796152,18.63106894888601,18.12486462993254
plm_zeroshot_v2,zeroshot:ESM1v-2,A4_HUMAN_Seuma_2022,single_to_multi,14015.0,796.0,14015.0,0.3676284084699786,0.3685085376734838,18.96260997923449,18.48264540968277
plm_zeroshot_v2,zeroshot:ESM1v-2,A4_HUMAN_Seuma_2022,low_to_high_k1,14015.0,796.0,14015.0,0.3676284084699786,0.3685085376734838,18.96260997923449,18.48264540968277
plm_zeroshot_v2,zeroshot:ESM1v-2,A4_HUMAN_Seuma_2022,low_to_high_k2,0.0,14811.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-2,A4_HUMAN_Seuma_2022,seen_marginal_unseen_combo,14015.0,796.0,14015.0,0.3676284084699786,0.3685085376734838,18.96260997923449,18.48264540968277
plm_zeroshot_v2,zeroshot:ESM1v-2,A4_HUMAN_Seuma_2022,epistasis_enriched,2803.0,796.0,2803.0,0.1759150452856714,0.1668253829993305,19.5219602415897,18.94084324225581
plm_zeroshot_v2,zeroshot:ESM1v-2,A4_HUMAN_Seuma_2022,distance_controlled,0.0,796.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-2,CAPSD_AAV2S_Sinai_2021,random,4234.0,33862.0,4234.0,0.2029702666850917,0.237749367393738,3.2914134612177666,2.700394878187514
plm_zeroshot_v2,zeroshot:ESM1v-2,CAPSD_AAV2S_Sinai_2021,single_to_multi,41796.0,532.0,41796.0,0.2053614554627101,0.2454263351345179,3.313318230936454,2.7210497540628453
plm_zeroshot_v2,zeroshot:ESM1v-2,CAPSD_AAV2S_Sinai_2021,low_to_high_k1,41796.0,532.0,41796.0,0.2053614554627101,0.2454263351345179,3.313318230936454,2.7210497540628453
plm_zeroshot_v2,zeroshot:ESM1v-2,CAPSD_AAV2S_Sinai_2021,low_to_high_k2,30963.0,11365.0,30963.0,0.2884166827308403,0.3254909071157296,3.2088638424923204,2.602759630776587
plm_zeroshot_v2,zeroshot:ESM1v-2,CAPSD_AAV2S_Sinai_2021,seen_marginal_unseen_combo,41796.0,532.0,41796.0,0.2053614554627101,0.2454263351345179,3.313318230936454,2.7210497540628453
plm_zeroshot_v2,zeroshot:ESM1v-2,CAPSD_AAV2S_Sinai_2021,epistasis_enriched,8360.0,532.0,8360.0,0.3941438210422839,0.3934288976281607,3.0524158160022363,2.421934165029423
plm_zeroshot_v2,zeroshot:ESM1v-2,CAPSD_AAV2S_Sinai_2021,distance_controlled,30963.0,532.0,30963.0,0.2884166827308403,0.3254909071157296,3.2088638424923204,2.602759630776587
plm_zeroshot_v2,zeroshot:ESM1v-2,D7PM05_CLYGR_Somermeyer_2022,random,2452.0,19612.0,2452.0,0.0668718544915995,0.0721554112069139,18485.98376737785,13487.30834369186
plm_zeroshot_v2,zeroshot:ESM1v-2,D7PM05_CLYGR_Somermeyer_2022,single_to_multi,23346.0,1169.0,23346.0,0.0562333793351945,0.0662767413038329,17731.30469619525,12640.689264474186
plm_zeroshot_v2,zeroshot:ESM1v-2,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k1,23346.0,1169.0,23346.0,0.0562333793351945,0.0662767413038329,17731.30469619525,12640.689264474186
plm_zeroshot_v2,zeroshot:ESM1v-2,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k2,13198.0,11317.0,13198.0,0.0464189361370763,0.0579527663748708,13905.125488664631,8349.98605767082
plm_zeroshot_v2,zeroshot:ESM1v-2,D7PM05_CLYGR_Somermeyer_2022,seen_marginal_unseen_combo,20212.0,1169.0,20212.0,0.0396715450467184,0.0470490218001984,18787.41107041755,14083.07686585279
plm_zeroshot_v2,zeroshot:ESM1v-2,D7PM05_CLYGR_Somermeyer_2022,epistasis_enriched,4043.0,1169.0,4043.0,0.0646660106632118,0.0764213442537634,12636.129960555609,7216.070475924685
plm_zeroshot_v2,zeroshot:ESM1v-2,D7PM05_CLYGR_Somermeyer_2022,distance_controlled,13198.0,1169.0,13198.0,0.0464189361370763,0.0579527663748708,13905.125488664631,8349.98605767082
plm_zeroshot_v2,zeroshot:ESM1v-2,GFP_AEQVI_Sarkisyan_2016,random,5172.0,41371.0,5172.0,0.1343383927609113,0.1593837634052782,3.9504523072651407,3.556710200069665
plm_zeroshot_v2,zeroshot:ESM1v-2,GFP_AEQVI_Sarkisyan_2016,single_to_multi,50630.0,1084.0,50630.0,0.1384770479204308,0.1651396206281961,3.9302794101645273,3.5319053251774686
plm_zeroshot_v2,zeroshot:ESM1v-2,GFP_AEQVI_Sarkisyan_2016,low_to_high_k1,50630.0,1084.0,50630.0,0.1384770479204308,0.1651396206281961,3.9302794101645273,3.5319053251774686
plm_zeroshot_v2,zeroshot:ESM1v-2,GFP_AEQVI_Sarkisyan_2016,low_to_high_k2,37853.0,13861.0,37853.0,0.1091794492733386,0.1329396567018275,3.91395766595957,3.4572511105168675
plm_zeroshot_v2,zeroshot:ESM1v-2,GFP_AEQVI_Sarkisyan_2016,seen_marginal_unseen_combo,42671.0,1084.0,42671.0,0.1239931320853776,0.1529980537972047,3.964396760625177,3.590228136968576
plm_zeroshot_v2,zeroshot:ESM1v-2,GFP_AEQVI_Sarkisyan_2016,epistasis_enriched,8535.0,1084.0,8535.0,0.0310594790882947,0.0752175520227434,3.8320203745046935,3.271767545423536
plm_zeroshot_v2,zeroshot:ESM1v-2,GFP_AEQVI_Sarkisyan_2016,distance_controlled,37853.0,1084.0,37853.0,0.1091794492733386,0.1329396567018275,3.91395766595957,3.4572511105168675
plm_zeroshot_v2,zeroshot:ESM1v-2,GRB2_HUMAN_Faure_2021,random,6338.0,50692.0,6338.0,0.461990565670053,0.4673087703434482,18.52792036561157,17.542216226716
plm_zeroshot_v2,zeroshot:ESM1v-2,GRB2_HUMAN_Faure_2021,single_to_multi,62332.0,1034.0,62332.0,0.4667349596622253,0.4679844036604974,18.48673249306729,17.53491167172064
plm_zeroshot_v2,zeroshot:ESM1v-2,GRB2_HUMAN_Faure_2021,low_to_high_k1,62332.0,1034.0,62332.0,0.4667349596622253,0.4679844036604974,18.48673249306729,17.53491167172064
plm_zeroshot_v2,zeroshot:ESM1v-2,GRB2_HUMAN_Faure_2021,low_to_high_k2,0.0,63366.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-2,GRB2_HUMAN_Faure_2021,seen_marginal_unseen_combo,62189.0,1034.0,62189.0,0.4665485711215339,0.4677885994034288,18.49304313669856,17.541780138669687
plm_zeroshot_v2,zeroshot:ESM1v-2,GRB2_HUMAN_Faure_2021,epistasis_enriched,12438.0,1034.0,12438.0,0.2856991078736298,0.3409703621604983,21.618413947991936,20.793501634508484
plm_zeroshot_v2,zeroshot:ESM1v-2,GRB2_HUMAN_Faure_2021,distance_controlled,0.0,1034.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-2,HIS7_YEAST_Pokusaeva_2019,random,49615.0,396909.0,49615.0,0.5163680477971633,0.50707258703404,18.379821888375947,16.03227068948869
plm_zeroshot_v2,zeroshot:ESM1v-2,HIS7_YEAST_Pokusaeva_2019,single_to_multi,495969.0,168.0,495969.0,0.5172102991108877,0.5103949910873886,18.39866168700258,16.077517550239957
plm_zeroshot_v2,zeroshot:ESM1v-2,HIS7_YEAST_Pokusaeva_2019,low_to_high_k1,495969.0,168.0,495969.0,0.5172102991108877,0.5103949910873886,18.39866168700258,16.077517550239957
plm_zeroshot_v2,zeroshot:ESM1v-2,HIS7_YEAST_Pokusaeva_2019,low_to_high_k2,494494.0,1643.0,494494.0,0.5165452701247636,0.5095996337296885,18.422071655041844,16.107575981663828
plm_zeroshot_v2,zeroshot:ESM1v-2,HIS7_YEAST_Pokusaeva_2019,seen_marginal_unseen_combo,254614.0,168.0,254614.0,0.6112994156544759,0.6505252131095968,16.765023892002002,14.682843930945229
plm_zeroshot_v2,zeroshot:ESM1v-2,HIS7_YEAST_Pokusaeva_2019,epistasis_enriched,50923.0,168.0,50923.0,0.7538347020292482,0.7509496631397335,20.898472123113965,18.79631750446264
plm_zeroshot_v2,zeroshot:ESM1v-2,HIS7_YEAST_Pokusaeva_2019,distance_controlled,494494.0,168.0,494494.0,0.5165452701247636,0.5095996337296885,18.422071655041844,16.107575981663828
plm_zeroshot_v2,zeroshot:ESM1v-2,PABP_YEAST_Melamed_2013,random,3772.0,30166.0,3772.0,0.6256497814620955,0.6030212563752152,10.276416489776777,9.316076572156415
plm_zeroshot_v2,zeroshot:ESM1v-2,PABP_YEAST_Melamed_2013,single_to_multi,36521.0,1187.0,36521.0,0.6367444754733491,0.6116537011888356,10.336348365503689,9.374784798746775
plm_zeroshot_v2,zeroshot:ESM1v-2,PABP_YEAST_Melamed_2013,low_to_high_k1,36521.0,1187.0,36521.0,0.6367444754733491,0.6116537011888356,10.336348365503689,9.374784798746775
plm_zeroshot_v2,zeroshot:ESM1v-2,PABP_YEAST_Melamed_2013,low_to_high_k2,0.0,37708.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-2,PABP_YEAST_Melamed_2013,seen_marginal_unseen_combo,36370.0,1187.0,36370.0,0.6375900712251653,0.6124256245175749,10.346169893953174,9.38460548571442
plm_zeroshot_v2,zeroshot:ESM1v-2,PABP_YEAST_Melamed_2013,epistasis_enriched,7274.0,1187.0,7274.0,0.5749919546188903,0.5599384430113022,10.207287885865194,9.38218922817944
plm_zeroshot_v2,zeroshot:ESM1v-2,PABP_YEAST_Melamed_2013,distance_controlled,0.0,1187.0,0.0,,,,
plm_zeroshot_v2,zeroshot:ESM1v-2,PHOT_CHLRE_Chen_2023,random,16754.0,134023.0,16754.0,0.7920019610378982,0.7879363158230975,19.607372326727567,18.504048050134447
plm_zeroshot_v2,zeroshot:ESM1v-2,PHOT_CHLRE_Chen_2023,single_to_multi,165407.0,2122.0,165407.0,0.7917036490473283,0.7876648978886387,19.716265630872662,18.656479961399672
plm_zeroshot_v2,zeroshot:ESM1v-2,PHOT_CHLRE_Chen_2023,low_to_high_k1,165407.0,2122.0,165407.0,0.7917036490473283,0.7876648978886387,19.716265630872662,18.656479961399672
plm_zeroshot_v2,zeroshot:ESM1v-2,PHOT_CHLRE_Chen_2023,low_to_high_k2,165231.0,2298.0,165231.0,0.7914205643272771,0.7873522350160578,19.72528208863301,18.66963368588
plm_zeroshot_v2,zeroshot:ESM1v-2,PHOT_CHLRE_Chen_2023,seen_marginal_unseen_combo,165407.0,2122.0,165407.0,0.7917036490473283,0.7876648978886387,19.716265630872662,18.656479961399672
